-33.942212	150.580102	2752	Silverdale
-33.835928	151.047591	2128	Silverwater
-33.853546	150.940431	2164	Smithfield
-33.850834	150.922215	2164	Smithfield West
-33.977595	151.104909	2221	South Hurstville
-33.746027	151.113441	2074	South Turramurra
-33.459455	151.142385	2775	Spencer
-33.822964	151.242292	2088	Spit Junction
-33.700645	150.55875	2777	Springwood
-33.290934	150.970263	2775	St Albans
-34.01875	150.832008	2566	St Andrews
-33.794362	150.790261	2759	St Clair
-34.112264	150.798121	2560	St Helens Park
-33.730601	151.158551	2075	St Ives
-33.885824	150.905403	2176	St Johns Park
-33.823248	151.195504	2065	St Leonards
-33.76676	150.774015	2760	St Marys
-33.920227	151.242689	2031	St Pauls
-33.911062	151.180126	2044	St Peters
-33.711215	150.933621	2768	Stanhope Gardens
-33.897351	151.16535	2048	Stanmore
-33.873913	151.093993	2135	Strathfield
-33.891711	151.082992	2136	Strathfield South
-33.891712	151.137258	2130	Summer Hill
-33.888821	151.213328	2010	Surry Hills
-34.031432	151.057965	2232	Sutherland
-33.915222	151.166104	2044	Sydenham
-33.867139	151.207114	2000	Sydney
-33.931479	151.184989	2020	Sydney Domestic Airport
-33.932035	151.1687	2020	Sydney International Airport
-33.815551	151.042528	2000	Sydney South
-34.008075	151.105104	2224	Sylvania
-34.01253	151.10604	2224	Sylvania Southgate
-34.019802	151.115847	2224	Sylvania Waters
-34.22291	150.593447	2573	Tahmoor
-33.897439	151.271839	2026	Tamarama
-34.012545	151.125456	2229	Taren Point
-33.795986	151.045106	2117	Telopea
-33.924777	151.160747	2044	Tempe
-33.536388	150.736946	2754	Tennyson
-33.831448	151.117286	2111	Tennyson Point
-33.683644	151.22847	2084	Terrey Hills
-30.220774	151.285036	2108	The Basin
-34.076873	150.571086	2570	The Oaks
-33.859251	151.208782	2000	The Rocks
-33.887925	151.186923	2006	The University Of Sydney
-34.204088	150.571102	2572	Thirlmere
-33.730816	151.081226	2120	Thornleigh
-33.788942	150.950644	2146	Toongabbie
-33.788155	150.960639	2146	Toongabbie East
-33.751082	150.795678	2770	Tregear
-33.733244	151.129809	2074	Turramurra
-33.929963	151.140643	2205	Turrella
-33.878416	151.197272	2007	Ultimo
-33.925528	151.149046	2206	Undercliffe
-33.9172238	151.2302268	2052	University Of New South Wales
-33.705288	150.584919	2777	Valley Heights
-34.010255	150.822979	2566	Varroville
-33.859047	151.278434	2030	Vaucluse
-33.883679	150.976468	2163	Villawood
-33.646362	150.858648	2765	Vineyard
-33.964547	150.97238	2172	Voyager Point
-33.716405	151.118119	2076	Wahroonga
-33.709541	151.104136	2077	Waitara
-33.873966	150.90888	2176	Wakeley
-33.865179	150.640418	2745	Wallacia
-33.856828	151.130728	2046	Wareemba
-33.889727	150.604819	2752	Warragamba
-33.722839	151.126134	2074	Warrawee
-33.699138	151.300248	2102	Warriewood
-33.69404	151.30093	2102	Warriewood Shopping Square
-33.722958	150.604162	2774	Warrimoo
-33.753077	151.240059	2100	Warringah Mall
-33.913423	150.932752	2170	Warwick Farm
-34.1352	150.994957	2233	Waterfall
-33.9004	151.206144	2017	Waterloo
-33.844806	151.282368	2030	Watsons Bay
-33.963316	150.936403	2173	Wattle Grove
-33.897955	151.252059	2024	Waverley
-33.839969	151.195808	2060	Waverton
-34.127555	150.812698	2560	Wedderburn
-33.710151	150.374963	2782	Wentworth Falls
-33.805922	150.970183	2145	Wentworthville
-33.988918	150.57174	2570	Werombi
-33.757725	150.739982	2747	Werrington
-33.747939	150.751155	2747	Werrington County
-33.740586	150.733755	2747	Werrington Downs
-33.92915	150.847115	2171	West Hoxton
-33.753676	151.039113	2125	West Pennant Hills
-33.760383	151.126038	2073	West Pymble
-33.807712	151.088724	2114	West Ryde
-33.8667	151.15	2048	Westgate
-33.711956	151.072836	2120	Westleigh
-33.805332	150.986608	2145	Westmead
-33.847512	150.913204	2164	Wetherill Park
-33.760165	150.809528	2770	Whalan
-33.614274	151.330438	2107	Whale Beach
-33.732476	151.277439	2097	Wheeler Heights
-33.558179	150.847506	2756	Wilberforce
-33.922464	151.068194	2195	Wiley Park
-33.727621	150.791569	2770	Willmot
-33.801483	151.1986	2068	Willoughby
-34.240434	150.696426	2571	Wilton
-33.608814	150.817481	2756	Windsor
